IATA_CODE,ENG_AIRPORT_NAME,KOR_AIRPORT_NAME,ENG_CITY_NAME,KOR_CITY_NAME,KOR_COUNTRY_NAME,ENG_COUNTRY_NAME,VIEW_COUNT
PGA,Page Municipal Airport,페이지 공항,Page,페이지,미국,United States,0
PGD,Punta Gorda Airport,푼타 고르다 공항,Punta Gorda,푼타 고르다,미국,United States,0
PGF,Perpignan Rivesaltes Airport,페르피냥 리브잘트 공항,Perpignan,페르피냥,프랑스,France,0
PGH,Pantnagar Airport,판트나가르 공항,Pantnagar,판트나가르,인도,India,0
PGK,Depati Amir Airport,데파티 아미르 공항,Pangkalpinang,팡칼피낭,인도네시아,Indonesia,0
PGM,Port Graham Airport,포트 그레이엄 공항,Port Graham,포트 그레이엄,미국,United States,0
PGQ,Buli Airport,불리 공항,Pekaulang,페카울랑,인도네시아,Indonesia,0
PGU,Persian Gulf Airport,페르시아 걸프 공항,Asaloyeh,아살로예,이란,Iran,0
PGV,Pitt Greenville Airport,피트 그린빌 공항,Greenville,그린빌,미국,United States,0
PGX,Perigueux Bassillac Airport,베리괴바시악 공항,Perigueux,페리괴,프랑스,France,0
PGZ,Comte. Antonio Amilton Beraldo Airport,콩트. 안토니오 아밀턴 베랄도 공항,Ponta Grossa,폰타 그로사,브라질,Brazil,0
PHB,ParnaIba Prefeito Dr. Joao Silva Filho International Airport,파르나이바 프레페이토 박사 주앙 실바 필류 국제공항,ParnaIba,파르나이바,브라질,Brazil,0
PHC,Port Harcourt International Airport,포트하커트 국제공항,Port Harcourt,포트하커트,나이지리아,Nigeria,0
PHE,Port Hedland International Airport,포트헤드랜드 국제공항,Port Hedland,포트 헤들랜드,오스트레일리아,Australia,0
PHF,Newport News/Williamsburg International Airport,뉴포트뉴스/윌리엄스버그 국제공항,Newport News,뉴포트 뉴스,미국,United States,0
PHG,Port Harcourt City Airport,포트하코트 시티 공항,Port Harcourt,포트하커트,나이지리아,Nigeria,0
PHL,Philadelphia International Airport,필라델피아 국제 공항,Philadelphia,필라델피아,미국,United States,0
PHN,St. Clair County International Airport,세인트 클레어 카운티 국제 공항,Port Huron,포트휴런,미국,United States,0
PHO,Point Hope Airport,포인트 호프 공항,Point Hope,포인트 호프,미국,United States,0
PHQ,The Monument Airport,모뉴먼트 공항,Phosphate Hill,인산염 언덕,오스트레일리아,Australia,0
PHS,Phitsanulok Airport,핏사눌록 공항,Phitsanulok,핏사눌록,태국,Thailand,0
PHW,Hendrik Van Eck Airport,헨드릭 반 에크 공항,Phalaborwa,팔라보르와,남아프리카,South Africa,0
PHX,Phoenix Sky Harbor International Airport,피닉스 스카이 하버 국제 공항,Phoenix,피닉스,미국,United States,0
PHY,Phetchabun Airport,펫차분 공항,Phetchabun,펫차분,태국,Thailand,0
PIA,General Wayne A. Downing Peoria International Airport,제너럴 웨인 A. 다우닝 피오리아 국제공항,Peoria,피오리아,미국,United States,0
PIB,Hattiesburg Laurel Regional Airport,해티즈버그 로렐 공항,Laurel,명예,미국,United States,0
PIE,St. Pete Clearwater International Airport,세인트피트 클리어워터 국제공항,St. Petersburg,상트페테르부르크,미국,United States,0
PIF,Pingtung South Airport,핑둥남공항,Pingtung,핑둥,대만,Taiwan,0
PIH,Pocatello Regional Airport,포커텔로 공항,Pocatello,포커텔로,미국,United States,0
PIK,Glasgow Prestwick Airport,글래스고 프레스트윅 공항,Glasgow,글래스고,영국,United Kingdom,0
PIN,JUlio Belem Airport,줄리오 벨렘 공항,Parintins,파린틴,브라질,Brazil,0
PIO,Capitan FAP Renan ElIas Olivera Airport,카피탄 FAP 레난 엘리아스 올리베라 공항,Pisco,피스코,페루,PerU,0
PIR,Pierre Regional Airport,피에르 공항,Pierre,피에르,미국,United States,0
PIS,Poitiers Biard Airport,푸아티에 비아르 공항,Poitiers,푸아티에,프랑스,France,0
PIT,Pittsburgh International Airport,피츠버그 국제 공항,Pittsburgh,피츠버그,미국,United States,0
PIU,FAP Captain Guillermo Concha Iberico International Airport,카피탄 FAP 길레르모 콘챠 이베리코 공항,Piura,피우라,페루,PerU,0
PIX,Pico Airport,피코 공항,Pico Island,피코섬,포르투갈,Portugal,0
PIZ,Point Lay LRRS Airport,포인트 레이 LRRS 공항,Point Lay,포인트 레이,미국,United States,0
PJA,Pajala Airport,파잘라 공항,Pajala,파얄라,스웨덴,Sweden,0
PJC,Dr. Augusto Roberto Fuster International Airport,아우구스토 로베르토 푸스터 국제 공항,Pedro Juan Caballero,페드로 후안 카바예로,파라과이,Paraguay,0
PJG,Panjgur Airport,판즈구르 공항,Panjgur,판구르,파키스탄,Pakistan,0
PJM,Puerto Jimenez Airport,푸에르토 히메네스 공항,Puerto Jimenez,푸에르토 히메네스,코스타리카,Costa Rica,0
PKA,Napaskiak Airport,나파스키악 공항,Napaskiak,나파스키악,미국,United States,0
PKB,Mid Ohio Valley Regional Airport,미드 오하이오 밸리 공항,Parkersburg,파커스버그,미국,United States,0
PKC,Petropavlovsk Kamchatsky Airport,페트로파블로프스크 캄차츠키 공항,Petropavlovsk,페트로파블롭스크,러시아,Russia,0
PKE,Parkes Airport,파크스 공항,Parkes,파크스,오스트레일리아,Australia,0
PKG,Pangkor Airport,팡코르 공항,Pangkor Island,팡코르 섬,말레이시아,Malaysia,0
PKN,Iskandar Airport,이스칸다르 공항,Pangkalanbun,팡카란분,인도네시아,Indonesia,0
PKO,Parakou Airport,파라커우 공항,Parakou,파라쿠,베냉,Benin,0
PKP,Puka Puka Airport,푸카푸카 공항,PukaPuka,푸카푸카,프랑스령 폴리네시아,French Polynesia,0
PKR,Pokhara Airport,포카라 공항,Pokhara,포카라,네팔,Nepal,0
PKU,Sultan Syarif Kasim II International Airport,술탄 샤리프 카심 2세 국제공항,Pekanbaru,페칸바루,인도네시아,Indonesia,0
PKV,Pskov Airport,프스코프 공항,Pskov,프스코프,러시아,Russia,0
PKW,Selebi Phikwe Airport,셀레비 피크웨 공항,Selebi-Phikwe,셀레비피퀘,보츠와나,Botswana,0
PKX,Beijing Daxing International Airport,베이징 다싱 국제공항,Beijing,베이징,중국,China,0
PKY,Tjilik Riwut Airport,질리크 리우트 공항,Palangkaraya,팔랑카라야,인도네시아,Indonesia,0
PKZ,Pakse International Airport,빡쎄 국제공항,Pakse,팍세,라오스,Laos,0
PLD,Carrillo Airport,카리요 공항,PlayaSamara,플라야사마라,코스타리카,Costa Rica,0
PLH,Plymouth City Airport,플리머스 시티 공항,Plymouth,플리머스,영국,United Kingdom,0
PLJ,Placencia Airport,플라센시아 공항,Placencia,플라센시아,벨리즈,Belize,0
PLM,Sultan Mahmud Badaruddin II International Airport,술탄 마흐무드 바다루딘 II 국제공항,Palembang,팔렘방,인도네시아,Indonesia,0
PLN,Pellston Regional Airport,펠스턴 리저널 공항,Pellston,펠스턴,미국,United States,0
PLO,Port Lincoln Airport,포트 링컨 공항,Port Lincoln,포트링컨,오스트레일리아,Australia,0
PLP,Captain Ramon Xatruch Airport,캡틴 라몬 자트루치 공항,La Palma,라 팔마,파나마,Panama,0
PLQ,Palanga International Airport,팔랑가 국제 공항,Palanga,팔랑가,리투아니아,Lithuania,0
PLS,Providenciales International Airport,프로비덴시알레스 국제 공항,Providenciales,프로비덴시알레스,터크스케이커스 제도,Turks and Caicos Islands,0
PLU,Belo Horizonte/Pampulha Carlos Drummond de Andrade Airport,벨루오리존치/팜풀랴 카를로스 드러먼드 데 안드라데 공항,Belo Horizonte,벨루오리존치,브라질,Brazil,0
PLV,Poltava Airport,폴타바 공항,Poltava,폴타바,우크라이나,Ukraine,0
PLW,Mutiara Airport,무티아라 공항,Palu,팔루,인도네시아,Indonesia,0
PLX,Semey Airport,세메이 공항,Semey,세미,카자흐스탄,Kazakhstan,0
PLZ,Port Elizabeth Airport,포트 엘리자베스 공항,Port Elizabeth,포트엘리자베스,남아프리카,South Africa,0
PMA,Pemba Airport,펨바 공항,Pemba Island,펨바 섬,탄자니아,Tanzania,0
PMB,Pembina Municipal Airport,펨비나 공항,Pembina,펨비나,미국,United States,0
PMC,El Tepual Airport,엘 테푸알 공항,Puerto Montt,푸에르토몬트,칠레,Chile,0
PMF,Parma Airport,파르마 공항,Parma,파르마,이탈리아,Italy,0
PMG,Ponta Pora International Airport,폰타 포랑 국제 공항,Ponta Pora,폰타 포라,브라질,Brazil,0
PMI,Palma de Mallorca Airport,팔마 데 마요르카 공항,Palma de Mallorca,팔마 데 마요르카,스페인,Spain,0
PMK,Palm Island Airport,팜 아일랜드 공항,Palm Island,팜 아일랜드,오스트레일리아,Australia,0
PML,Port Moller Airport,포트 몰러 공항,Cold Bay,콜드베이,미국,United States,0
PMO,Falcone Borsellino Airport,팔코네 보르셀리노 공항,Palermo,팔레르모,이탈리아,Italy,0
PMQ,Perito Moreno Airport,페리토 모레노 공항,Perito Moreno,페리토 모레노,아르헨티나,Argentina,0
PMR,Palmerston North Airport,파머스톤 노스 공항,Palmerston North,파머스턴노스,뉴질랜드,New Zealand,0
PMV,Santiago Marino Caribbean International Airport,산티아고 마리뇨 카리브해 국제공항,Porlamar,폴라마르,베네수엘라,Venezuela,0
PMW,Palmas Brigadeiro Lysias Rodrigues Airport,팔마스 브리가데이로 리시아스 로드리게스 공항,Palmas,팔마스,브라질,Brazil,0
PMY,El Tehuelche Airport,엘 테우엘체 공항,Puerto Madryn,푸에르토 마드린,아르헨티나,Argentina,0
PMZ,Palmar Sur Airport,팔마르 수르 공항,Palmar Sur,팔마르 수르,코스타리카,Costa Rica,0
PNA,Pamplona Airport,팜플로나 공항,Pamplona,팜플로나,스페인,Spain,0
PND,Punta Gorda Airport,푼타 고다 공항,Punta Gorda,푼타 고르다,벨리즈,Belize,0
PNG,Santos Dumont Airport,산토스 두몽 공항,Paranagua,파라나과,브라질,Brazil,0
PNH,Phnom Penh International Airport,프놈펜 국제 공항,Phnom Penh,프놈펜,캄보디아,Cambodia,0
PNI,Pohnpei International Airport,폰페이 국제공항,Pohnpei,폰페이,미크로네시아연방,Micronesia,0
PNK,Supadio Airport,수파디오 공항,Pontianak,폰티아낙,인도네시아,Indonesia,0
PNL,Pantelleria Airport,판텔레리아 공항,Pantelleria,판텔레리아,이탈리아,Italy,0
PNP,Girua Airport,지루아 공항,Popondetta,포폰데타,파푸아뉴기니,Papua New Guinea,0
PNQ,Pune Airport,푸네 공항,Pune,푸네,인도,India,0
PNR,Pointe Noire Airport,푸앵트 누아르 공항,PointeNoire,푸앵트누아르,콩고,Republic of the Congo,0
PNS,Pensacola International Airport,펜사콜라 국제 공항,Pensacola,펜사콜라,미국,United States,0
PNT,Teniente Julio Gallardo Airport,테니엔테 훌리오 가야르도 공항,Puerto Natales,푸에르토 나탈레스,칠레,Chile,0
PNY,Puducherry Airport,푸두체리 공항,Pondicherry,폰디체리,인도,India,0
PNZ,Senador Nilo Coelho Airport,세나도르 닐로 코엘료 공항,Petrolina,페트롤리나,브라질,Brazil,0
POA,Salgado Filho International Airport,살가도 필류 국제 공항,Porto Alegre,포르투알레그레,브라질,Brazil,0
POD,Podor Airport,포도르 공항,Podor,포도르,세네갈,Senegal,0
POG,Port Gentil International Airport,포르장틸 국제공항,PortGentil,포트젠틸,가봉,Gabon,0
POI,Captain Nicolas Rojas Airport,캡틴 니콜라스 로하스 공항,PotosI,포토스I,볼리비아,Bolivia,0
POJ,Pedro Pereira dos Santos Airport,페드로 페레이라 도스 산토스 공항,Patos de Minas,파토스 데 미나스,브라질,Brazil,0
POL,Pemba Airport,펨바 공항,Pemba,펨바,모잠비크,Mozambique,0
POM,Jacksons International Airport,잭슨스 국제 공항,Port Moresby,포트모르즈비,파푸아뉴기니,Papua New Guinea,0
POP,Gregorio Luperon International Airport,그레고리오 루페론 국제 공항,PuertoPlata,푸에르토플라타,도미니카공화국,Dominican Republic,0
POR,Pori Airport,포리 공항,Pori,포리,핀란드,Finland,0
POS,Piarco International Airport,피아코 국제 공항,Port of Spain,포트 오브 스페인,트리니다드토바고,Trinidad and Tobago,0
POW,PortoroZ Airport,포르토로지 공항,PortoroZ,포르토로Z,슬로베니아,Slovenia,0
POX,Pontoise Cormeilles Aerodrome,퐁투아즈 코르메이유 비행장,Paris,파리,프랑스,France,0
POZ,Poznan Lawica Airport,포즈난 와비차 공항,Poznan,포즈난,폴란드,Poland,0
PPB,Presidente Prudente Airport,프레지덴테 프루뎅테 공항,Presidente Prudente,프레지덴테 프루덴테,브라질,Brazil,0
PPE,Puerto Penasco International Airport,푸에르토 페냐스코 국제 공항,Puerto Penasco,푸에르토 페나스코,멕시코,Mexico,0
PPG,Pago Pago International Airport,파고파고 국제공항,Pago Pago,파고파고,아메리칸 사모아,American Samoa,0
PPJ,Panjang Island Airport,판장섬 공항,Panjang Island,판장섬,인도네시아,Indonesia,0
PPK,Petropavl Airport,페트로파블 공항,Petropavlovsk,페트로파블롭스크,카자흐스탄,Kazakhstan,0
PPL,Phaplu Airport,파플루 공항,Phaphlu,파플루,네팔,Nepal,0
PPN,Guillermo Leon Valencia Airport,기예르모 레온 발렌시아 공항,Popayan,포파얀,콜롬비아,Colombia,0
PPP,Whitsunday Coast Airport,휘트선데이 코스트 공항,Proserpine,프로세르핀,오스트레일리아,Australia,0
PPQ,Kapiti Coast Airport,카피티 코스트 공항,Paraparaumu Beach,파라파라우무 비치,뉴질랜드,New Zealand,0
PPR,Tuanku Tambusai Airport,투안쿠 탐부사이 공항,Pasir Pangaraian,파시르 판가라이안,인도네시아,Indonesia,0
PPS,Puerto Princesa International Airport,푸에르토 프린세사 국제 공항,Puerto Princesa,푸에르토 프린세사,필리핀,Philippines,0
PPT,Faa'a International Airport,파아 국제 공항,Tahiti,타히티,프랑스령 폴리네시아,French Polynesia,0
PPV,Port Protection Seaplane Base ,항구 보호 수상 비행기 기지,Port Protection,포트 보호,미국,United States,0
PPW,Papa Westray Airport,파파 웨스트레이 공항,Papa Westray,파파 웨스트레이,영국,United Kingdom,0
PQC,Phu Quoc International Airport,푸꾸옥 국제공항,Phu Quoc Island,푸꾸옥 섬,베트남,Vietnam,0
PQI,Northern Maine Regional Airportat Presque Isle,프레스크 아일 노던 메인 공항,Presque Isle,프레스크 아일,미국,United States,0
PQM,Palenque International Airport,팔렝케 국제공항,Palenque,팔렝케,멕시코,Mexico,0
PQQ,Port Macquarie Airport,포트 맥쿼리 공항,Port Macquarie,포트 맥쿼리,오스트레일리아,Australia,0
PQS,Pilot Station Airport,파일럿 스테이션 공항,Pilot Station,파일럿 스테이션,미국,United States,0
PRA,General Justo Jose de Urquiza Airport,제너럴 후스토 호세 데 우르키사 공항,Parana,파라나,아르헨티나,Argentina,0
PRC,Ernest A. Love Field,어니스트 에이 러브 필드,Prescott,프레스콧,미국,United States,0
PRG,Vaclav Havel AirportPrague,바츨라프 하벨 공항프라하,Prague,프라하,체코,Czechia,0
PRH,Phrae Airport,프래 공항,Phrae,프레,태국,Thailand,0
PRI,Praslin Island Airport,프랄린 아일랜드 공항,Praslin Island,프랄린섬,세이셸,Seychelles,0
PRM,Portimao Airport,포르티망 공항,Portimao,포티마오,포르투갈,Portugal,0
PRN,Pristina International AirportAdem Jashari,프리슈티나 국제공항아뎀 자샤리,Pristina,프리스티나,세르비아,Kosovo,0
PRS,Parasi Airport,파라시 공항,Parasi,파라시,솔로몬 제도,Solomon Islands,0
PRV,Prerov Airport,프르제로프 공항,Prerov,프레로프,체코,Czechia,0
PRY,Wonderboom Airport,원더붐 공항,Pretoria,프리토리아,남아프리카,South Africa,0
PSA,Pisa International Airport,피사 국제 공항,Pisa,피사,이탈리아,Italy,0
PSC,Tri Cities Airport,트라이 시티 공항,Pasco,파스코,미국,United States,0
PSD,Port Said Airport,포트 사이드 공항,Port Said,포트 사이드,이집트,Egypt,0
PSE,Mercedita Airport,메르세디타 공항,Ponce,폰세,푸에르토리코,Puerto Rico,0
PSF,PittsFieldMunicipal Airport,피츠필드 공항,Pittsfield,피츠필드,미국,United States,0
PSG,Petersburg James A. Johnson Airport,피터스버그 제임스 A. 존슨 공항,Petersburg,페테르스부르크,미국,United States,0
PSH,Sankt Peter Ording Airport,장크트 페터 오르딩 공항,Sankt Peter-Ording,장크트 피터 오르딩,독일,Germany,0
PSI,Pasni Airport,파스니 공항,Pasni,파스니,파키스탄,Pakistan,0
PSJ,Kasiguncu Airport,카시군쿠 공항,Poso,포소,인도네시아,Indonesia,0
PSM,Portsmouth International Airportat Pease,피스 포츠머스 국제공항,Portsmouth,포츠머스,미국,United States,0
PSO,Antonio Narino Airport,안토니오 나리뇨 공항,Pasto,파스토,콜롬비아,Colombia,0
PSP,Palm Springs International Airport,팜스프링스 국제공항,Palm Springs,팜스프링스,미국,United States,0
PSR,Abruzzo Airport,아브루초 공항,Pescara,페스카라,이탈리아,Italy,0
PSS,Libertador General Jose de San MartIn Airport,리베르타도르 제네랄 호세 데 산 마르틴 공항,Posadas,포사다,아르헨티나,Argentina,0
PSU,Pangsuma Airport,팡수마 공항,Putussibau,푸투시바우,인도네시아,Indonesia,0
PSV,Papa Stour Airstrip,파파 스투르 활주로,Papa Stour,파파 스투어,영국,United Kingdom,0
PSZ,Puerto Suarez International Airport,푸에르토 수아레스 국제 공항,Puerto Suarez,푸에르토 수아레스,볼리비아,Bolivia,0
PTA,Port Alsworth Airport,포트 알스워스 공항,Port Alsworth,포트 알스워스,미국,United States,0
PTF,Malolo Lailai Airport,말롤로 라이라이 공항,Malolo Lailai,말로로 라이라이,피지,Fiji,0
PTG,Polokwane International Airport,폴로콰네 국제 공항,Polokwane,폴로콰네,남아프리카,South Africa,0
PTH,Port Heiden Airport,포트 하이덴 공항,Port Heiden,포트헤이든,미국,United States,0
PTJ,Portland Airport,포틀랜드 공항,Portland,포틀랜드,오스트레일리아,Australia,0
PTK,Oakland County International Airport,오클랜드 카운티 국제 공항,Pontiac,폰티악,미국,United States,0
PTO,Juvenal Loureiro Cardoso Airport,쥬베날 루레이로 카르도소 공항,Pato Branco,파토 브랑코,브라질,Brazil,0
